source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
topcv,1986122,2025-12-18,IT Security Specialist,IT Security Specialist,mid,Ha Noi,2,2,[],20000000,30000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/it-security-specialist/1986122.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1986226,2025-12-18,Odoo Software Engineer,Software Engineer,mid,Ho Chi Minh,3,3,[],14000000,19000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/odoo-software-engineer/1986226.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1986397,2025-12-18,ServiceNow Engineer (ITSM) - JPN,ServiceNow Engineer ITSM - JPN,mid,Ho Chi Minh,1,1,[],30000000,60000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/servicenow-engineer-itsm-jpn/1986397.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1986470,2025-12-18,"Customer Service Leader (IT Presales, English Fluency)","Customer Service Leader IT Presales, English Fluency ",lead,Ha Noi,1,1,[],22000000,26000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/customer-service-leader-it-presales-english-fluency/1986470.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1986915,2025-12-18,Telesale Phần Mềm Từ 6 Tháng Kinh Nghiệm,Telesale Phần Mềm Từ 6 Tháng Kinh Nghiệm,mid,Ha Noi,1,1,[],10000000,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/telesale-phan-mem-tu-6-thang-kinh-nghiem/1986915.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1986985,2025-12-18,Microsoft 365 Solutions Specialist - Salary Up 40M - 60M,Microsoft 365 Solutions Specialist - Salary Up 40M - 60M,mid,Ho Chi Minh,5,5,[],40000000,60000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/microsoft-365-solutions-specialist-salary-up-40m-60m/1986985.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987111,2025-12-18,Android Developer (Kotlin),Mobile Developer,mid,Ho Chi Minh,2,2,[],25000000,35000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/android-developer-kotlin/1987111.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987114,2025-12-18,Sale IT Staff_Tiếng Anh Giao Tiếp,Sale IT Staff_Tiếng Anh Giao Tiếp,mid,Ho Chi Minh,2,2,[],12000000,23000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/sale-it-staff-tieng-anh-giao-tiep/1987114.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987167,2025-12-18,IT Helpdesk - Quản Trị Và Hỗ Trợ Hệ Thống CNTT,IT Support,mid,Ha Noi,1,1,[],10000000,15000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/it-helpdesk-quan-tri-va-ho-tro-he-thong-cntt/1987167.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987168,2025-12-18,Senior Frontend Developer (Reactjs/Nextjs),Senior Frontend Developer,senior,Ha Noi,3,3,[],30000000,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/senior-frontend-developer-reactjs-nextjs/1987168.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987630,2025-12-18,Chuyên Viên Phân Tích Nghiệp Vụ BA - OS Bank,Business Analyst,mid,Ha Noi,3,3,[],20000000,35000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba-os-bank/1987630.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987775,2025-12-18,Business Analyst,Business Analyst,mid,Ha Noi,2,2,[],15000000,20000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/business-analyst/1987775.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987808,2026-01-08,Automation QA,QA Engineer,mid,Ho Chi Minh,3,3,[],20000000,60000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/automation-qa/1987808.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987861,2025-12-18,"Nhân Viên IT Phần Mềm NGHỈ T7, CN","Nhân Viên IT Phần Mềm NGHỈ T7, CN",mid,Ha Noi,1,1,[],8000000,15000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-it-phan-mem-nghi-t7-cn/1987861.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1987995,2025-12-18,Nhân Viên Lập Trình Và Vận Hành Máy CNC,Nhân Viên Lập Trình Và Vận Hành Máy CNC,mid,Ha Noi,,,[],8000000,12000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-va-van-hanh-may-cnc/1987995.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988073,2025-12-18,"Backend Developer (NodeJS, Java, Python) - Upto 40M - Đi Làm Ngay",Backend Developer,mid,Ho Chi Minh,3,3,[],20000000,40000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/backend-developer-nodejs-java-python-upto-40m-di-lam-ngay/1988073.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988101,2025-12-18,"DevOps Engineer (Junior/Mid) - Salary Up To 35,000,000 VND - Thu Duc",Junior DevOps Engineer,junior,Ho Chi Minh,2,2,[],18000000,35000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/devops-engineer-junior-mid-salary-up-to-35-000-000-vnd-thu-duc/1988101.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988200,2025-12-25,"Nhân Viên IT Hỗ Trợ Kinh Doanh - Làm Việc Tại Tây Ninh (Bến Lức, Long An Cũ) - Đi Làm Ngay","Nhân Viên IT Hỗ Trợ Kinh Doanh - Làm Việc Tại Tây Ninh Bến Lức, Long An Cũ - Đi Làm Ngay",mid,Tây Ninh,1,1,[],7000000,11000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-it-ho-tro-kinh-doanh-lam-viec-tai-tay-ninh-ben-luc-long-an-cu-di-lam-ngay/1988200.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988244,2025-12-18,Intern Java Developer,Backend Developer,intern,Ho Chi Minh,,,[],4200000,6900000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/intern-java-developer/1988244.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988282,2025-12-18,Intern Nextjs Developer,Intern Nextjs Developer,intern,Ho Chi Minh,,,[],4200000,6900000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/intern-nextjs-developer/1988282.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988486,2026-01-01,Java Technical Leader (Có Thể Onboard Sau Tết Âm),Java Technical Leader Có Thể Onboard Sau Tết Âm ,lead,Ha Noi,5,5,[],,50000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/java-technical-leader-co-the-onboard-sau-tet-am/1988486.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988792,2025-12-18,Tester (1-3 Năm Kinh Nghiệm) Lương Upto 25 Triệu,QA Engineer,mid,Ha Noi,1,1,[],15000000,25000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/tester-1-3-nam-kinh-nghiem-luong-upto-25-trieu/1988792.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1988940,2025-12-18,Nhân Viên Vận Hành Máy CNC,Nhân Viên Vận Hành Máy CNC,mid,Da Nang,1,1,[],10000000,12000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/brand/kynghexanh/tuyen-dung/nhan-vien-van-hanh-may-cnc-j1988940.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1989017,2025-12-18,Chuyên Viên Tuyển Dụng - TA - HR (Ngành IT/ Game/ Marketing),Chuyên Viên Tuyển Dụng - TA - HR Ngành IT/ Game/ Marketing ,mid,Ha Noi,3,3,[],12000000,15000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-tuyen-dung-ta-hr-nganh-it-game-marketing/1989017.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1989304,2025-12-18,Business Analyst (BA)- Hệ Thống CSDL & Ứng Dụng AI,Business Analyst,mid,Ha Noi,2,2,[],10000000,15000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/business-analyst-ba-he-thong-csdl-ung-dung-ai/1989304.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1989509,2025-12-18,Nhân Viên IT Support/ Helpdesk,IT Support,mid,Ha Noi,2,2,[],12000000,15000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-it-support-helpdesk/1989509.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1989648,2025-12-18,Data Center Infrastructure Management,Data Center Infrastructure Management,mid,Ha Noi,5,5,[],28000000,35000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/data-center-infrastructure-management/1989648.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1989751,2025-12-18,Middle Quality Assurance (Technology),QA Engineer,mid,Ha Noi,3,3,[],,20000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/middle-quality-assurance-technology/1989751.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,1989773,2025-12-18,Chuyên Viên IT Support Marketing,IT Support,mid,Ha Noi,1,1,[],13000000,18000000,information_technology,"{""dataset"":""baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_commit"":""kaggle-9263561-v1:e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""dataset_url"":""https://www.kaggle.com/datasets/baocgb/vietnam-it-jobs-raw-data-from-topcv-2026"",""dataset_version"":""1"",""license"":""CC-BY-4.0"",""location_normalizer_revision"":""2026-07-19.1"",""raw_sha256"":""e78ff2b6ed521ad894a70271a3254fcf434813916fdade4f7d449bc4fdf34ef9"",""salary_source_currency"":""VND"",""source_url"":""https://www.topcv.vn/viec-lam/chuyen-vien-it-support-marketing/1989773.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
