source,source_record_id,source_snapshot_date,title,title_normalized,job_level,location,experience_years_min,experience_years_max,skills,salary_min,salary_max,category,source_metadata
topcv,2227986,2026-07-12,Nhân Viên Game Tester Ưu Tiên Đi Làm Luôn,QA Engineer,mid,Ha Noi,1,1,[],15000000.00,20000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ GOODGAME"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""b3a2baf5e7784f7a555c99898a0f2e5332664b15445a192d4a973693811f3604"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:37.970792+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-game-tester-uu-tien-di-lam-luon/2227986.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2228335,2026-07-12,Nhân Viên Kiểm Thử Phần Mềm Kế Toán,QA Engineer,mid,Ha Noi,1,1,[],,25000000.00,information_technology,"{""company_name"":""Công ty Cổ phần MISA"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""a94e216d3c2ce7b2c773ef833258fdfcc5fb5b97caf46520dff991c611f19547"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:32.819968+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-ke-toan/2228335.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2228399,2026-07-12,Customer Support (ERP Software) - Freshers Welcome,Customer Support ERP Software - Freshers Welcome,mid,Ha Noi,0,0,"[""Welcome/NewsCred""]",10000000.00,13000000.00,information_technology,"{""company_name"":""Công ty TNHH Synergix Technologies Việt nam"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""c87497960bf214f5a0255be569ad37a9ae9f0c131e73a0f71cf3ca0cfab50875"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:37.979884+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/customer-support-erp-software-freshers-welcome/2228399.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2228527,2026-07-12,"Nhân Viên IT - Nghỉ Thứ 7, Chủ Nhật","Nhân Viên IT - Nghỉ Thứ 7, Chủ Nhật",mid,Ha Noi,2,2,[],15000000.00,20000000.00,information_technology,"{""company_name"":""Công ty CPĐT Hoàng Đạo (Zodiac)"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""9cbbe6336e2b0bb221d7af559d5d4f4c201892a22406c9632a7f747b165cff69"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:32.826951+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-it-nghi-thu-7-chu-nhat/2228527.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2228640,2026-07-12,Nhân Viên Thiết Kế & Lập Trình CNC - [Thu Nhập: 10-15tr] - [KCN Nhựt Chánh - Bến Lức],Nhân Viên Thiết Kế & Lập Trình CNC - Thu Nhập: 10-15tr - KCN Nhựt Chánh - Bến Lức ,mid,Tây Ninh,2,2,[],10000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN IBS"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""ae40f06427419c5a125e75f42465b0b8795b64e0ae082c58d011858bb261764c"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:27.830279+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-lap-trinh-cnc-thu-nhap-10-15tr-kcn-nhut-chanh-ben-luc/2228640.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2228646,2026-07-12,Manual Tester - Từ 1.5 Năm Kinh Nghiệm,QA Engineer,mid,Ha Noi,1,1,[],,22000000.00,information_technology,"{""company_name"":""Công ty TNHH Công nghệ và Truyền thông VNDitech"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""0620b12c4f835ecc60172743004b8a07d28fe2c4896cfcdf294587569062c182"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:23.285454+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/manual-tester-tu-1-5-nam-kinh-nghiem/2228646.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2228776,2026-07-12,Business Analyst - Nữ,Business Analyst,mid,Ha Noi,2,2,[],14000000.00,35000000.00,information_technology,"{""company_name"":""IZISolution"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""6bd240aedf6ac355a56f01efd45621e73d6cfb3f3bfaaba6349d971096e33958"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.956553+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/business-analyst-nu/2228776.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2228990,2026-07-12,Trưởng Nhóm Phân Tích Nghiệp Vụ,Business Analyst,lead,Ha Noi,2,2,[],,15000000.00,information_technology,"{""company_name"":""Công ty CP Công nghệ Cyber Eye"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""b2ca0a027bf8d316a901b74943925a6c818573c2cda7bf14f1081b6cf5b7fcbf"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.914062+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/truong-nhom-phan-tich-nghiep-vu/2228990.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229020,2026-07-12,Nhân Viên Tester,QA Engineer,mid,Ha Noi,1,1,[],15000000.00,20000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN HỌC VIỆN MINH TRÍ THÀNH"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""357239855b88f7d84ba19868dafc7692220ecc81dbf4ee569b58a1d938e3fe68"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:32.795926+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-tester/2229020.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229034,2026-07-12,Manual Tester - Từ 3 Năm Kinh Nghiệm - Dự Án Bank - Upto 23m,QA Engineer,mid,Ha Noi,2,2,[],,23000000.00,information_technology,"{""company_name"":""Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""b15d1b36d78158fe9dc04bde851a3004a2a47ba655d2576a0414ef5ab58c8825"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:38.004079+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/manual-tester-tu-3-nam-kinh-nghiem-du-an-bank-upto-23m/2229034.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229229,2026-07-12,Business Analyst (Phân Tích Nghiệp Vụ),Business Analyst,mid,Ha Noi,3,3,[],15000000.00,35000000.00,information_technology,"{""company_name"":""Công ty Cổ phần MISA"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""34129f5336ac0f49f21547d3f0447ee329531844701a76777d17849a69b7d26d"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.037379+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/business-analyst-phan-tich-nghiep-vu/2229229.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229284,2026-07-12,Senior Business Development Executive (Software),Senior Business Development Executive Software ,senior,Ho Chi Minh,5,5,[],30000000.00,80000000.00,information_technology,"{""company_name"":""CÔNG TY TNHH SOFT WORLD VIỆT NAM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""49f8c22ddaa11657f9331da6c1a6b92707bf32e236d83b0f1ff00df0f426ad5f"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.935923+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/senior-business-development-executive-software/2229284.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229360,2026-07-12,Manual Test Engineer,QA Engineer,mid,Ha Noi,1,1,[],15000000.00,30000000.00,information_technology,"{""company_name"":""LG Electronics Development Vietnam Company Limited"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""fffa3d26edb4c8146b30867e3393cde1159ec87c5baf358647a54a48cb8c75f7"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:37.997880+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/manual-test-engineer/2229360.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229393,2026-07-12,"IT Operations & Helpdesk - Tại Hà Nội - Nghỉ T7, CN - Thu Nhập Upto 16M - Lĩnh Vực Giáo Dục","IT Operations & Helpdesk - Tại Hà Nội - Nghỉ T7, CN - Thu Nhập Upto 16M - Lĩnh Vực Giáo Dục",mid,Ha Noi,1,1,[],13000000.00,16000000.00,information_technology,"{""company_name"":""SAPP Academy"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""db171a07d0b64fa1898dc7ff1af090e0eec1052af27bddd3f0c314f83cf7790b"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:32.823303+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/it-operations-helpdesk-tai-ha-noi-nghi-t7-cn-thu-nhap-upto-16m-linh-vuc-giao-duc/2229393.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229524,2026-07-12,Nhân Viên Nghiên Cứu Sản Phẩm,Nhân Viên Nghiên Cứu Sản Phẩm,mid,Ha Noi,0,1,[],10000000.00,15000000.00,information_technology,"{""company_name"":""CÔNG CỔ PHẦN THIẾT BỊ DUY BÌNH"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""8fe69dbf885f6d9a64ae8efdb49b000651c8334c25939ebf079dd56d86518ca5"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.941899+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-nghien-cuu-san-pham/2229524.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229568,2026-07-12,Manual Tester,QA Engineer,mid,Ha Noi,1,1,[],10000000.00,25000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN ADVANCE TECH VIỆT NAM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""bf70485078401f37ac5d7a988a07174eec34908b88e69f779e8cd6435a157d3f"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:23.273514+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/manual-tester/2229568.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229626,2026-07-12,System Administrator,System Engineer,mid,Thanh Hóa,3,3,[],50000000.00,60000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ SAO THỦY"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""90acfa23c6df1a2b259ec2b94bfa5f73d02ea9bae6260ed00bc3484e198c58a0"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:03.064775+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/system-administrator/2229626.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229659,2026-07-12,Data Platform Administrator (WMS / Logistics),Data Platform Administrator WMS / Logistics ,mid,Ho Chi Minh,3,3,[],20000000.00,30000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN THE SUPRA"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""caa0899bf4e80caa58816814018e4134c1d9d595fde786769d1221c524f6bf8a"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:37.995086+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/data-platform-administrator-wms-logistics/2229659.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2229735,2026-07-12,Mobile App Marketing,Mobile App Marketing,mid,Ha Noi,2,2,[],10000000.00,18000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK VIỆT NAM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""788e31350e3764e4637ebfe7f33e06e7a1a32d13873b99c068b79b5bdb3fcf35"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:03.065703+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/mobile-app-marketing/2229735.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2230413,2026-07-12,Trưởng Nhóm Hạ Tầng Hệ Thống,Trưởng Nhóm Hạ Tầng Hệ Thống,lead,Ha Noi,3,3,[],,20000000.00,information_technology,"{""company_name"":""Công ty CP Công nghệ Cyber Eye"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""b867c4e9cc18be2e459f76cec2cdda08d9269964969ba51ddfcd56501646ff00"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.913148+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/truong-nhom-ha-tang-he-thong/2230413.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2230713,2026-07-12,Nhân Viên AI Ứng Dụng,Nhân Viên AI Ứng Dụng,mid,Ho Chi Minh,0,0,"[""Adobe Illustrator""]",9900000.00,15400000.00,information_technology,"{""company_name"":""CÔNG TY TNHH GIẢI PHÁP TỐT - GFT"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""09d2e34f4d102e1b8655ae90960b5097650a5247be08f247b78f0823ae882bee"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:32.809769+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-ai-ung-dung/2230713.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2230886,2026-07-12,Business Analyst - Domain AI Agentwork,Business Analyst,mid,Ha Noi,2,2,"[""Adobe Illustrator""]",15000000.00,30000000.00,information_technology,"{""company_name"":""Công ty Cổ phần MISA"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""a9d2c219fa0ddf0818382f310060b37f49530f52973a3deb5d7d4b07795691a0"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:40:48.039549+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/business-analyst-domain-ai-agentwork/2230886.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2231042,2026-07-12,Quản Lý Tập Sự - Vận Hành Công Nghệ Doanh Nghiệp,Quản Lý Tập Sự - Vận Hành Công Nghệ Doanh Nghiệp,manager,Ha Noi,1,1,[],15000000.00,20000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN TẬP ĐOÀN APS VIỆT NAM"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""f0a8239e7a6e7cc3f443096a8d45a546a2754a3b8c2324274a235911e10a1f31"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:07.924206+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/quan-ly-tap-su-van-hanh-cong-nghe-doanh-nghiep/2231042.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
topcv,2231076,2026-07-12,Nhân Viên IT Helpdesk,IT Support,mid,Cà Mau,1,1,[],9000000.00,12000000.00,information_technology,"{""company_name"":""CÔNG TY CỔ PHẦN TẬP ĐOÀN CƠ KHÍ CÔNG NGHỆ CAO SIBA"",""dataset"":""jobradar/topcv-live-card-cohort"",""dataset_commit"":""scrape-batch:eb00da89-c02b-49d1-be3e-68d7a3946c50"",""dataset_url"":""https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin"",""first_seen_cutoff"":""2026-07-19T04:36:28.244910+00:00"",""license"":""NOASSERTION"",""location_normalizer_revision"":""2026-07-19.1"",""observation_semantics"":""TopCV relative posting age resolved at collection time"",""raw_payload_sha256"":""9c2e3dd040ac537d7140cf1854e3087c65ceab9e7553bfa574a178e3c4690ac5"",""scrape_batch_id"":""eb00da89-c02b-49d1-be3e-68d7a3946c50"",""scraped_at"":""2026-07-19T04:41:03.082374+00:00"",""source_url"":""https://www.topcv.vn/viec-lam/nhan-vien-it-helpdesk/2231076.html"",""title_normalizer_revision"":""2f434fba22de3a14c1b199331c8ca18408dc72e702071bf4bbfe380daff40f58""}"
